number,title,state,assignees,author,body,closed,closedAt,comments,createdAt,id,labels,milestone,reactions,updatedAt,url
"220","[E0T0.5.2] IMPL: module_0_5 contagem de chamadas idêntica ","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.5.2 \n **TDD Phase**: `green` \n  \n ### Description \n Implementar código mínimo para passar o teste \n  \n ### Checklist \n - [ ] tests/test_module_0_5.py::test_module_0_5_should_contagem_de_chamadas_idntica_ao_baseline \n - [ ] transform/module_0_5.py \n  \n ### Acceptance Criteria \n - [ ] Teste passa com implementação mínima \n - [ ] Nenhum teste anterior quebra \n  \n ### Estimates \n - **Time**: 8 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 8min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:06:32Z","I_kwDOONVJAc7FKvT8","infra;compatibility;epic-0;tdd-green;estimate-small;type-implementation","EPIC 0 - Environment & Production Safety","","2025-08-10T20:06:32Z","https://github.com/davidcantidio/etl_debrito/issues/220"
"219","[E0T0.5.1] TEST: test_module_0_5_should_contagem_de_chamadas_idntica_ao_baseline","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.5.1 \n **TDD Phase**: `red` \n  \n ### Description \n Escrever teste que verifica: Contagem de chamadas idêntica ao baseline \n  \n ### Checklist \n - [ ] tests/test_module_0_5.py::test_module_0_5_should_contagem_de_chamadas_idntica_ao_baseline \n  \n ### Acceptance Criteria \n - [ ] Teste falha com assertion correta \n - [ ] Mensagem de erro é clara e específica \n  \n ### Estimates \n - **Time**: 5 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 5min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:06:26Z","I_kwDOONVJAc7FKvSS","infra;compatibility;epic-0;tdd-red;estimate-small;type-test","EPIC 0 - Environment & Production Safety","","2025-08-10T20:06:26Z","https://github.com/davidcantidio/etl_debrito/issues/219"
"218","[E0T0.4.9] REFACTOR: performance","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.4.9 \n **TDD Phase**: `refactor` \n  \n ### Description \n Melhorar design mantendo todos os testes verdes \n  \n ### Checklist \n - [ ] refactored code with green tests \n  \n ### Acceptance Criteria \n - [ ] Código mais limpo e maintível \n - [ ] Todos os testes continuam verdes \n - [ ] Complexidade ciclomática reduzida \n  \n ### Estimates \n - **Time**: 10 minutes (0.2h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 10min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:06:20Z","I_kwDOONVJAc7FKvQ3","infra;compatibility;epic-0;tdd-refactor;estimate-small;type-refactor","EPIC 0 - Environment & Production Safety","","2025-08-10T20:06:20Z","https://github.com/davidcantidio/etl_debrito/issues/218"
"217","[E0T0.4.8] IMPL: performance logs incluem as operações regi","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.4.8 \n **TDD Phase**: `green` \n  \n ### Description \n Implementar código mínimo para passar o teste \n  \n ### Checklist \n - [ ] tests/test_performance.py::test_performance_should_logs_incluem_as_operaes_registradas \n - [ ] transform/performance.py \n  \n ### Acceptance Criteria \n - [ ] Teste passa com implementação mínima \n - [ ] Nenhum teste anterior quebra \n  \n ### Estimates \n - **Time**: 8 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 8min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:06:16Z","I_kwDOONVJAc7FKvQE","infra;compatibility;epic-0;tdd-green;estimate-small;type-implementation","EPIC 0 - Environment & Production Safety","","2025-08-10T20:06:17Z","https://github.com/davidcantidio/etl_debrito/issues/217"
"216","[E0T0.4.7] TEST: test_performance_should_logs_incluem_as_operaes_registradas","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.4.7 \n **TDD Phase**: `red` \n  \n ### Description \n Escrever teste que verifica: Logs incluem as operações registradas \n  \n ### Checklist \n - [ ] tests/test_performance.py::test_performance_should_logs_incluem_as_operaes_registradas \n  \n ### Acceptance Criteria \n - [ ] Teste falha com assertion correta \n - [ ] Mensagem de erro é clara e específica \n  \n ### Estimates \n - **Time**: 5 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 5min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:06:13Z","I_kwDOONVJAc7FKvPM","infra;compatibility;epic-0;tdd-red;estimate-small;type-test","EPIC 0 - Environment & Production Safety","","2025-08-10T20:06:13Z","https://github.com/davidcantidio/etl_debrito/issues/216"
"215","[E0T0.4.5] IMPL: performance exceção emitida ao exceder max","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.4.5 \n **TDD Phase**: `green` \n  \n ### Description \n Implementar código mínimo para passar o teste \n  \n ### Checklist \n - [ ] tests/test_performance.py::test_performance_should_exceo_emitida_ao_exceder_maxcalls \n - [ ] transform/performance.py \n  \n ### Acceptance Criteria \n - [ ] Teste passa com implementação mínima \n - [ ] Nenhum teste anterior quebra \n  \n ### Estimates \n - **Time**: 8 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 8min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:06:09Z","I_kwDOONVJAc7FKvOd","infra;compatibility;epic-0;tdd-green;estimate-small;type-implementation","EPIC 0 - Environment & Production Safety","","2025-08-10T20:06:09Z","https://github.com/davidcantidio/etl_debrito/issues/215"
"214","[E0T0.4.4] TEST: test_performance_should_exceo_emitida_ao_exceder_maxcalls","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.4.4 \n **TDD Phase**: `red` \n  \n ### Description \n Escrever teste que verifica: Exceção emitida ao exceder max_calls \n  \n ### Checklist \n - [ ] tests/test_performance.py::test_performance_should_exceo_emitida_ao_exceder_maxcalls \n  \n ### Acceptance Criteria \n - [ ] Teste falha com assertion correta \n - [ ] Mensagem de erro é clara e específica \n  \n ### Estimates \n - **Time**: 5 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 5min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:06:05Z","I_kwDOONVJAc7FKvNY","infra;compatibility;epic-0;tdd-red;estimate-small;type-test","EPIC 0 - Environment & Production Safety","","2025-08-10T20:06:05Z","https://github.com/davidcantidio/etl_debrito/issues/214"
"213","[E0T0.4.2] IMPL: performance before_api_call(""op"") incremen","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.4.2 \n **TDD Phase**: `green` \n  \n ### Description \n Implementar código mínimo para passar o teste \n  \n ### Checklist \n - [ ] tests/test_performance.py::test_performance_should_beforeapicallop_incrementa_contador_e_re \n - [ ] transform/performance.py \n  \n ### Acceptance Criteria \n - [ ] Teste passa com implementação mínima \n - [ ] Nenhum teste anterior quebra \n  \n ### Estimates \n - **Time**: 8 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 8min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:06:01Z","I_kwDOONVJAc7FKvMo","infra;compatibility;epic-0;tdd-green;estimate-small;type-implementation","EPIC 0 - Environment & Production Safety","","2025-08-10T20:06:01Z","https://github.com/davidcantidio/etl_debrito/issues/213"
"212","[E0T0.4.1] TEST: test_performance_should_beforeapicallop_incrementa_contador_e_re","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.4.1 \n **TDD Phase**: `red` \n  \n ### Description \n Escrever teste que verifica: before_api_call(""op"") incrementa contador e registra operação \n  \n ### Checklist \n - [ ] tests/test_performance.py::test_performance_should_beforeapicallop_incrementa_contador_e_re \n  \n ### Acceptance Criteria \n - [ ] Teste falha com assertion correta \n - [ ] Mensagem de erro é clara e específica \n  \n ### Estimates \n - **Time**: 5 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 5min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:05:58Z","I_kwDOONVJAc7FKvLs","infra;compatibility;epic-0;tdd-red;estimate-small;type-test","EPIC 0 - Environment & Production Safety","","2025-08-10T20:05:58Z","https://github.com/davidcantidio/etl_debrito/issues/212"
"211","[E0T0.3.5] IMPL: module_0_3 defaults seguros para prod e d","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.3.5 \n **TDD Phase**: `green` \n  \n ### Description \n Implementar código mínimo para passar o teste \n  \n ### Checklist \n - [ ] tests/test_module_0_3.py::test_module_0_3_should_defaults_seguros_para_prod_e_dev_definid \n - [ ] transform/module_0_3.py \n  \n ### Acceptance Criteria \n - [ ] Teste passa com implementação mínima \n - [ ] Nenhum teste anterior quebra \n  \n ### Estimates \n - **Time**: 8 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 8min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:05:54Z","I_kwDOONVJAc7FKvKy","infra;compatibility;epic-0;tdd-green;estimate-small;type-implementation","EPIC 0 - Environment & Production Safety","","2025-08-10T20:05:54Z","https://github.com/davidcantidio/etl_debrito/issues/211"
"210","[E0T0.3.4] TEST: test_module_0_3_should_defaults_seguros_para_prod_e_dev_definid","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.3.4 \n **TDD Phase**: `red` \n  \n ### Description \n Escrever teste que verifica: Defaults seguros para PROD e DEV definidos e documentados \n  \n ### Checklist \n - [ ] tests/test_module_0_3.py::test_module_0_3_should_defaults_seguros_para_prod_e_dev_definid \n  \n ### Acceptance Criteria \n - [ ] Teste falha com assertion correta \n - [ ] Mensagem de erro é clara e específica \n  \n ### Estimates \n - **Time**: 5 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 5min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:05:50Z","I_kwDOONVJAc7FKvJ8","infra;compatibility;epic-0;tdd-red;estimate-small;type-test","EPIC 0 - Environment & Production Safety","","2025-08-10T20:05:50Z","https://github.com/davidcantidio/etl_debrito/issues/210"
"209","[E0T0.3.2] IMPL: module_0_3 arquivo .env.example criado","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.3.2 \n **TDD Phase**: `green` \n  \n ### Description \n Implementar código mínimo para passar o teste \n  \n ### Checklist \n - [ ] tests/test_module_0_3.py::test_module_0_3_should_arquivo_envexample_criado \n - [ ] transform/module_0_3.py \n  \n ### Acceptance Criteria \n - [ ] Teste passa com implementação mínima \n - [ ] Nenhum teste anterior quebra \n  \n ### Estimates \n - **Time**: 8 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 8min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:05:46Z","I_kwDOONVJAc7FKvJN","infra;compatibility;epic-0;tdd-green;estimate-small;type-implementation","EPIC 0 - Environment & Production Safety","","2025-08-10T20:05:47Z","https://github.com/davidcantidio/etl_debrito/issues/209"
"208","[E0T0.3.1] TEST: test_module_0_3_should_arquivo_envexample_criado","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.3.1 \n **TDD Phase**: `red` \n  \n ### Description \n Escrever teste que verifica: Arquivo .env.example criado \n  \n ### Checklist \n - [ ] tests/test_module_0_3.py::test_module_0_3_should_arquivo_envexample_criado \n  \n ### Acceptance Criteria \n - [ ] Teste falha com assertion correta \n - [ ] Mensagem de erro é clara e específica \n  \n ### Estimates \n - **Time**: 5 minutes (0.1h) \n - **Story Points**: 0 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 5min | 📊 **Story points**: 0","false","","[]","2025-08-10T20:05:43Z","I_kwDOONVJAc7FKvIT","infra;compatibility;epic-0;tdd-red;estimate-small;type-test","EPIC 0 - Environment & Production Safety","","2025-08-10T20:05:43Z","https://github.com/davidcantidio/etl_debrito/issues/208"
"207","[E0T0.2] Analisar impacto do production_mode no logging","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.2 \n **TDD Phase**: `Analysis/documentation task` \n  \n ### Description \n Avaliar os níveis de log em production_mode e como eles afetam a visibilidade de warnings e erros. Produzir matriz de níveis (DEBUG/INFO/WARN/ERROR) × categorias de warning. \n  \n ### Checklist \n - [ ] docs/compat/production_mode_matrix.md \n  \n ### Acceptance Criteria \n - [ ] Matriz de compatibilidade nível×warning publicada \n - [ ] Recomendação de nível padrão para PROD e DEV \n  \n ### Risk & Mitigation \n **Risk**: Silenciamento de warnings críticos em PROD \n **Mitigation**: Forçar whitelist de mensagens críticas independente do nível \n  \n ### Estimates \n - **Time**: 50 minutes (0.8h) \n - **Story Points**: 18 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 50min | 📊 **Story points**: 18","false","","[]","2025-08-10T20:05:39Z","I_kwDOONVJAc7FKvHj","infra;compatibility;epic-0;estimate-medium;type-analysis","EPIC 0 - Environment & Production Safety","","2025-08-10T20:05:39Z","https://github.com/davidcantidio/etl_debrito/issues/207"
"206","[E0T0.1] Mapear comportamento atual do warning_suppressor","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 0**: Environment & Production Safety \n **Task ID**: 0.1 \n **TDD Phase**: `Analysis/documentation task` \n  \n ### Description \n Executar o pipeline (ou scripts de validação) com e sem o warning_suppressor para identificar exatamente quais padrões de log.warning() são suprimidos e em que condições. \n  \n ### Checklist \n - [ ] docs/compat/warning_suppressor_report.md \n - [ ] artefato de logs (logs/warning_suppressor_sample.log) \n  \n ### Acceptance Criteria \n - [ ] Lista de padrões suprimidos com exemplos reais de logs \n - [ ] Diferenças de saída documentadas (antes/depois) \n - [ ] Impacto na detecção de warnings do projeto claramente descrito \n  \n ### Risk & Mitigation \n **Risk**: Padrões implícitos não documentados mascararem problemas \n **Mitigation**: Ampliar amostra e ativar logging detalhado temporário \n  \n ### Estimates \n - **Time**: 45 minutes (0.8h) \n - **Story Points**: 15 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 45min | 📊 **Story points**: 15","false","","[]","2025-08-10T20:05:35Z","I_kwDOONVJAc7FKvGt","infra;compatibility;epic-0;estimate-medium","EPIC 0 - Environment & Production Safety","","2025-08-10T20:05:35Z","https://github.com/davidcantidio/etl_debrito/issues/206"
"205","[E7T7.2b.3] REFACTOR: make write-back invalidation configurable","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 7**: Missing Caches Integration \n **Task ID**: 7.2b.3 \n **TDD Phase**: `refactor` \n  \n ### Description \n Refatorar a integração de invalidação no write-back para torná-la opcional via configuração (env ou config file), mantendo todos os testes verdes. \n  \n ### Checklist \n - [ ] transform/load/dest_writer.py \n - [ ] transform/warnings/config.py \n  \n ### Acceptance Criteria \n - [ ] Chave config (ex.: ENABLE_WRITEBACK_INVALIDATION) controla a execução do hook \n - [ ] Default habilitado em DEV, desabilitado em PROD se necessário \n - [ ] Testes continuam verdes \n  \n ### Dependencies \n This task depends on: #Task 7.2b.2 \n  \n ### Risk & Mitigation \n **Risk**: Configuração incorreta causar inconsistências em PROD \n **Mitigation**: Documentar a flag e validar em testes de integração \n  \n ### Estimates \n - **Time**: 10 minutes (0.2h) \n - **Story Points**: 2 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 10min | 📊 **Story points**: 2","false","","[]","2025-08-10T20:05:31Z","I_kwDOONVJAc7FKvGC","caching;epic-7;tdd-refactor;estimate-small;type-refactor","EPIC 7 - Missing Caches Integration","","2025-08-10T20:05:31Z","https://github.com/davidcantidio/etl_debrito/issues/205"
"204","[E7T7.2b.2] IMPL: hook cache invalidation into write-back","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 7**: Missing Caches Integration \n **Task ID**: 7.2b.2 \n **TDD Phase**: `green` \n  \n ### Description \n Adicionar chamada ao CacheController.invalidate_all() no final de dest_writer.flush_payloads() (ou método equivalente) e garantir que a contagem de chamadas de API não aumenta. \n  \n ### Checklist \n - [ ] transform/load/dest_writer.py \n - [ ] tests/test_writeback_integration.py::test_should_invalidate_caches_after_write_back \n  \n ### Acceptance Criteria \n - [ ] Hook é acionado após write-back apenas uma vez por flush \n - [ ] Caches são limpas e recarregadas na próxima leitura \n - [ ] Testes da fase red passam \n  \n ### Dependencies \n This task depends on: #Task 7.2b.1 \n  \n ### Risk & Mitigation \n **Risk**: Hook causar loop de invalidação e recarga sem fim \n **Mitigation**: Adicionar flag ou verificação para evitar invalidação repetida no mesmo ciclo \n  \n ### Estimates \n - **Time**: 8 minutes (0.1h) \n - **Story Points**: 2 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 8min | 📊 **Story points**: 2","false","","[]","2025-08-10T20:05:28Z","I_kwDOONVJAc7FKvFR","caching;epic-7;tdd-green;estimate-small;type-implementation","EPIC 7 - Missing Caches Integration","","2025-08-10T20:05:28Z","https://github.com/davidcantidio/etl_debrito/issues/204"
"203","[E7T7.2b.1] TEST: should_invalidate_caches_after_write_back","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 7**: Missing Caches Integration \n **Task ID**: 7.2b.1 \n **TDD Phase**: `red` \n  \n ### Description \n Escrever teste que verifica que, após a execução de flush_payloads(), todos os caches registrados no CacheController são invalidados, e que o número total de chamadas de API permanece igual ao baseline. \n  \n ### Checklist \n - [ ] tests/test_writeback_integration.py::test_should_invalidate_caches_after_write_back \n  \n ### Acceptance Criteria \n - [ ] Teste falha se caches não forem limpas após write-back \n - [ ] Teste falha se chamadas de API excederem as 2 permitidas \n  \n ### Dependencies \n This task depends on: #Task 7.1b.2 \n  \n ### Risk & Mitigation \n **Risk**: Testar flush_payloads exigir setup complexo de planilhas \n **Mitigation**: Mockar dest_writer e simular payload mínimo \n  \n ### Estimates \n - **Time**: 5 minutes (0.1h) \n - **Story Points**: 1 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 5min | 📊 **Story points**: 1","false","","[]","2025-08-10T20:05:24Z","I_kwDOONVJAc7FKvEi","caching;epic-7;tdd-red;estimate-small;type-test","EPIC 7 - Missing Caches Integration","","2025-08-10T20:05:24Z","https://github.com/davidcantidio/etl_debrito/issues/203"
"202","[E7T7.2a] Analisar integração de invalidação com write-back","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 7**: Missing Caches Integration \n **Task ID**: 7.2a \n **TDD Phase**: `analysis/documentation` \n  \n ### Description \n Estudar dest_writer.flush_payloads e identificar o melhor ponto para chamar o CacheController.invalidate_all() após a escrita, sem aumentar o número de chamadas de API. \n  \n ### Checklist \n - [ ] reports/analysis_writeback_integration.md \n  \n ### Acceptance Criteria \n - [ ] Documento indicando a linha exata para inserir hook de invalidação \n - [ ] Avaliação de impacto no número de chamadas de API \n  \n ### Risk & Mitigation \n **Risk**: Inserir hook no lugar errado causar invalidações desnecessárias \n **Mitigation**: Revisar lógica de write-back e criar testes para validar \n  \n ### Estimates \n - **Time**: 10 minutes (0.2h) \n - **Story Points**: 2 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 10min | 📊 **Story points**: 2","false","","[]","2025-08-10T20:05:20Z","I_kwDOONVJAc7FKvDh","caching;epic-7;estimate-small;type-analysis","EPIC 7 - Missing Caches Integration","","2025-08-10T20:05:20Z","https://github.com/davidcantidio/etl_debrito/issues/202"
"201","[E7T7.1b.3] REFACTOR: dynamic cache registration via configuration","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 7**: Missing Caches Integration \n **Task ID**: 7.1b.3 \n **TDD Phase**: `refactor` \n  \n ### Description \n Refatorar CacheController para registrar caches ausentes de forma dinâmica usando uma configuração (ex.: arquivo YAML/JSON) em vez de código fixo, mantendo testes verdes. \n  \n ### Checklist \n - [ ] transform/warnings/caches/cache_controller.py \n - [ ] config/cache_registry.yaml \n  \n ### Acceptance Criteria \n - [ ] Caches definidas em config/cache_registry.yaml carregadas no init \n - [ ] CacheController oferece método para reconfigurar caches sem reiniciar aplicação \n - [ ] Nenhum teste quebra \n  \n ### Dependencies \n This task depends on: #Task 7.1b.2 \n  \n ### Risk & Mitigation \n **Risk**: Configuração externa ficar desincronizada com código \n **Mitigation**: Validar config em startup e documentar processo de atualização \n  \n ### Estimates \n - **Time**: 10 minutes (0.2h) \n - **Story Points**: 2 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 10min | 📊 **Story points**: 2","false","","[]","2025-08-10T20:05:16Z","I_kwDOONVJAc7FKvCk","caching;epic-7;tdd-refactor;estimate-small;type-refactor","EPIC 7 - Missing Caches Integration","","2025-08-10T20:05:17Z","https://github.com/davidcantidio/etl_debrito/issues/201"
"200","[E7T7.1b.2] IMPL: register missing caches in CacheController","OPEN","davidcantidio","davidcantidio","### Epic Context \n **Epic 7**: Missing Caches Integration \n **Task ID**: 7.1b.2 \n **TDD Phase**: `green` \n  \n ### Description \n Implementar registro de caches ausentes no CacheController, adicionando chamadas register_cache() para geografia_cache e quaisquer outras caches identificadas, garantindo que invalidate_all() funcione. \n  \n ### Checklist \n - [ ] transform/warnings/caches/cache_controller.py \n - [ ] tests/test_missing_caches.py::test_should_register_and_invalidate_missing_caches \n  \n ### Acceptance Criteria \n - [ ] Caches ausentes registradas por padrão no inicializador do CacheController ou em configuração central \n - [ ] invalidate_all() limpa caches registradas \n - [ ] Testes vermelhos passam \n  \n ### Dependencies \n This task depends on: #Task 7.1b.1 \n  \n ### Risk & Mitigation \n **Risk**: Adicionar caches sem necessidade e aumentar overhead \n **Mitigation**: Permitir registro condicional via config e documentar \n  \n ### Estimates \n - **Time**: 8 minutes (0.1h) \n - **Story Points**: 2 \n  \n ### Definition of Done \n - [ ] All acceptance criteria met \n - [ ] Code reviewed (if applicable) \n - [ ] Tests passing (if applicable)   \n - [ ] Documentation updated (if applicable) \n - [ ] Issue moved to Done in Projects \n  \n ⏱️ **Estimated effort**: 8min | 📊 **Story points**: 2","false","","[]","2025-08-10T20:05:12Z","I_kwDOONVJAc7FKvBu","caching;epic-7;tdd-green;estimate-small;type-implementation","EPIC 7 - Missing Caches Integration","","2025-08-10T20:05:12Z","https://github.com/davidcantidio/etl_debrito/issues/200"
